,Zip_Code,Year_Built,Energy_Star,Site_EUI,Nat_Gas,Elec_Use,GHG,Water_Use,NGI,EI,WI,GHGI,OPSFT,Age
3820,-0.848686041840953,-0.13424361332922796,,-0.03728011390832832,-0.01944182798553592,-0.04656016846734787,-0.04359755977992882,-0.10020357317676695,-0.015440294178079206,-0.026708977941278793,-0.08859276763631088,-0.03764219102042757,-0.456199349854962,0.1342436133292295
3821,-0.848686041840953,-0.3451620707074879,0.7996205167000285,-0.035820160572006404,-0.015591020000494138,-0.03592222112182027,-0.039829797424908206,-0.08787563950943586,-0.0130291079804354,-0.03223627442456656,-0.09132613427955048,-0.035811289698812615,-1.0100700819637944,0.34516207070748944
3827,-0.848686041840953,-0.8373051379234278,1.3574153642007214,-0.03938076619080589,-0.022077738747366994,-0.04782640398044409,-0.044281755431462407,-0.10064629531456164,-0.019154756329539644,-0.030531758642103005,-0.09116054911044025,-0.03916808783889941,-0.5799774320540273,0.8373051379234294
3828,-0.848686041840953,-0.8373051379234278,0.8652434399354042,-0.03568361817364537,-0.015183975076320185,-0.018716236855245042,-0.03861956778786334,-0.08653836827059594,-0.013275946260987936,-0.025511054741388667,-0.09327753522787297,-0.03546130265020053,-1.1203737063562302,0.8373051379234294
3830,-0.848686041840953,-0.8373051379234278,,-0.03678646062194609,-0.01635195857758646,-0.02654995152976572,-0.03999498849830929,-0.09236204225284605,-0.01459569217173471,-0.03213503155342781,-0.09778032744515198,-0.037305423640931604,-1.186130760041135,0.8373051379234294
3831,-0.848686041840953,-1.7864381961255973,,-0.03346743001563153,-0.019987338625033164,-0.06927994895810129,-0.04453012782551227,-0.10918093107631532,-0.012565590291875924,-0.028226466076470242,-0.06937839020210347,-0.032669058132243654,1.555929814892523,1.7864381961255993
3832,-0.848686041840953,1.1664202071700416,-1.1362557187435525,-0.030988660322307994,-0.002893849605859383,0.06088642416216591,-0.024290120846241107,-0.015682340366173837,-0.01022960829847592,-0.01841937135156026,-0.08464887918419947,-0.031920283540154894,-1.5962077817315545,-1.1664202071700402
3834,-0.848686041840953,-0.9779174428422677,0.07776836111089666,-0.03398208982483853,-0.022129310135249814,-0.06749419689888157,-0.04259469766055766,-0.11546326064090799,-0.019148720802138725,-0.03297117520339432,-0.08910669807692388,-0.02983369124696115,0.7759470573391222,0.9779174428422694
3835,-0.848686041840953,-0.7669989854640077,0.373071515670087,-0.036261297551326704,-0.01769643828909775,-0.04101813037314613,-0.04185309518209744,-0.10795064153658258,-0.013495601125194273,-0.025004646123831537,-0.09718094476267095,-0.035627291564490356,-0.5937013572788687,0.7669989854640095
3837,-0.848686041840953,-1.6809789674364675,1.423038287436097,-0.036292807335563865,-0.019324243010187016,-0.08146087675527636,-0.04526118619290433,-0.13540169028621574,-0.012711123843949425,-0.05573230601797286,-0.11861432673777,-0.037556537605861536,0.6334955910194221,1.6809789674364692
3838,-0.848686041840953,-0.6966928330045877,1.423038287436097,-0.03884509985877411,-0.018728512497577225,-0.006367577276215404,-0.04096856142026891,-0.08273368933319859,-0.01692932564260589,-0.027804212474289144,-0.0969399117912529,-0.03916541999193799,-1.3329403551337382,0.6966928330045894
3839,-0.848686041840953,-0.6966928330045877,0.8652434399354042,-0.03514795184161359,-0.017058012270438877,-0.04582891098179159,-0.04156137477587849,-0.09199102061551685,-0.012508072670364152,-0.028249513875763365,-0.08370585710609713,-0.03496449417441433,-0.5550564679855602,0.6966928330045894
3840,-0.848686041840953,-0.7318459092342977,0.898054901553092,-0.034706814862293295,-0.02200013927430679,-0.050767387771201315,-0.039859086622319746,-0.09833822206148303,-0.019031945757978595,-0.03038539527474959,-0.08676569846189361,-0.03154728760204701,-0.4443638460408745,0.7318459092342994
3841,-0.848686041840953,-0.7318459092342977,-0.5784608712428596,-0.034307690928622556,-0.021979758823314394,-0.0474121020556525,-0.03944200845117941,-0.09304262795567693,-0.019008252881040116,-0.02787298138495106,-0.08280435684648456,-0.031104786005410622,-0.47342810398967416,0.7318459092342994
3842,-0.848686041840953,-1.5755197387473374,-0.05347748535985459,-0.03367749524387929,-0.022087317170557765,-0.0559691136395903,-0.04244239383401765,-0.08057926000968883,-0.019055210470190414,-0.0160689493962406,-0.0400095712267781,-0.029874140481005135,0.6868311483481953,1.5755197387473394
3848,-0.9418653856325138,-0.7669989854640077,0.07776836111089666,-0.035263487717149856,-0.018515296426381556,-0.05821200740928019,-0.04340893734859849,-0.09770885100184176,-0.012981838687997814,-0.03149956080854425,-0.07910348661633207,-0.035702336273895435,-0.07257162212794142,0.7669989854640095
3849,-0.9418653856325138,-0.7669989854640077,0.5043173621408382,-0.0345387626796951,-0.022076638230316734,-0.06403740470184051,-0.043493290237143725,-0.11053868817243111,-0.019001199965588526,-0.02481381457919821,-0.07916693016455938,-0.03143805462818613,0.985294188317289,0.7669989854640095
3850,-0.9418653856325138,0.8148894448729417,-0.25034625506598146,-0.03357246262975541,-0.02197521526748341,-0.03537992490336235,-0.03733904407703077,-0.07913386896855973,-0.019056724857051677,-0.025348186580938986,-0.07961198518995065,-0.030785972950887662,-0.7772957030417765,-0.8148894448729403
3851,-0.9418653856325138,-0.8021520616937177,0.012145437875521038,-0.03324686152597138,-0.021031428820727494,-0.0209009812992545,-0.038098220073937906,-0.09010859795250303,-0.018246796668582695,-0.024497993864496383,-0.09371811008030292,-0.03436853666395246,-1.057646015618664,0.8021520616937194
3854,-0.9418653856325138,-0.8724582141531377,-0.05347748535985459,-0.033194345218909446,-0.022194578445713948,-0.06742540782756165,-0.04331638348477802,-0.10238304077028053,-0.019305913087083435,-0.024754774325308173,-0.05709948873627262,-0.028542310999200127,1.530268455460385,0.8724582141531394
3855,-0.9418653856325138,-0.6966928330045877,-0.6440837944782353,-0.03279522128523871,-0.022129949908628387,-0.04782206499523754,-0.04106931625936461,-0.11884684140096849,-0.019172450717870278,-0.010407108312856564,-0.09764880706050899,-0.028300984401648206,0.36121888778225386,0.6966928330045894
3856,-0.9418653856325138,-0.9779174428422677,0.04495689949320885,-0.034507252895457925,-0.019960872944658422,-0.05937190508856197,-0.04468008851625936,-0.11020180963056161,-0.01316558927826384,-0.013824632617459358,-0.07607356078944037,-0.03433616609728027,1.184141012002603,0.9779174428422694
3858,-1.0244961244665394,0.2875933014272919,,-0.03735363673821503,-0.01540041909838929,-0.01161930148655017,-0.03844266103549763,-0.05649472047238631,-0.015000944090387179,-0.032803294112744956,-0.08845650072776863,-0.03775241192212993,-1.3966971041319292,-0.28759330142729045
3860,-1.0244961244665394,-0.8021520616937177,,-0.036124755152965655,-0.022171336338776795,0.004203450454384445,-0.038011524049599746,-0.08737487410935962,-0.01928489439070737,-0.006339042840910981,-0.09071385520379001,-0.033711526079851596,-0.9968844105824394,0.8021520616937194
3862,-1.0244961244665394,-0.8021520616937177,1.423038287436097,-0.04098776518690123,-0.02211774710135471,-0.0695211030627663,-0.04699744981546047,-0.11878196951959498,-0.01910022385229882,-0.033094935501682216,-0.09123569105963145,-0.04169705445366457,1.100042569256122,0.8021520616937194
3864,-1.0244961244665394,-1.2239889764502376,0.4386944389054626,-0.034706814862293295,-0.0221439566646353,-0.05153127804133192,-0.0428805602272943,-0.10909557333766597,-0.019189622198578254,-0.010019841105129748,-0.08146337346372858,-0.031250632597143196,0.64414200003778,1.2239889764502394
3866,-1.0244961244665394,-1.3646012813690775,0.27463713081702357,-0.035126945318788814,-0.01651907631700708,-0.042843502598702336,-0.040958017309200755,-0.08916055800190417,-0.012312785437321668,-0.0283161305389603,-0.08402155807639716,-0.034782217882454565,-0.6664214336336979,1.3646012813690793
3867,-1.0244961244665394,-0.6263866805451678,,-0.034727821385118075,-0.02159775913867872,-0.07216904956404818,-0.044609794442471665,-0.11515255847222433,-0.017435773216179538,-0.0332698047550613,-0.07953342134979277,-0.03264186573802367,1.6531459517165519,0.6263866805451694
3868,-1.0244961244665394,0.3930525301164218,0.07776836111089666,-0.030894130969596506,-0.016675125376008352,0.02914619730980777,-0.03745151459509109,-0.0483208634193239,-0.013376523946019897,0.018231523282661855,-0.06166758228110897,-0.031737995594011394,-0.8590415292532897,-0.39305253011642044
3869,-1.0244961244665394,0.3930525301164218,1.423038287436097,-0.03721709433985399,-0.022016709872232997,-0.04716905541488675,-0.043431197138631264,-0.07616455776674409,-0.018997195519346196,-0.01837439041333318,-0.05565099751995013,-0.03563600381967657,-0.04664323839159039,-0.39305253011642044
3870,-1.0244961244665394,-0.7318459092342977,,-0.04020002058097215,-0.0220336391231236,-0.023689462069179098,-0.04461565228195397,-0.08162631493712094,-0.019127569683416022,-0.01759906374370056,-0.08220763690341501,-0.04038282817662101,-0.8086662635848614,0.7318459092342994
3871,-1.0244961244665394,-1.1888359002205275,,-0.03304729955913602,-0.02213259625408438,-0.06642179439469585,-0.043639736224201434,-0.11017221894782986,-0.019119625205083965,-0.023111493787734784,-0.07198576076677023,-0.029796704074072693,1.4974324251590292,1.1888359002205293
3873,-1.0244961244665394,-0.8021520616937177,1.423038287436097,-0.03359346915258019,-0.021949881562341986,-0.0018000991084387386,-0.035808976404251874,-0.10931181294224433,-0.019116935529286436,-0.02052350544766927,-0.1066079340281832,-0.03383736476166941,-1.2205662390126646,0.8021520616937194
3874,-1.0244961244665394,-0.7318459092342977,,-0.03321535174173423,-0.017142556137409302,-0.05615862497307566,-0.042154188131488086,-0.08998113039611999,-0.010779963102477596,-0.029806756719698936,-0.07184797781615505,-0.033443336103474046,-0.11071499062709325,0.7318459092342994
3875,-1.0244961244665394,0.4985117588055518,-1.0706327955081767,-0.03343592023139437,-0.020309383390194686,-0.011112934604370482,-0.03651894654950763,-0.002346047279598313,-0.017973250061351965,-0.028870831605899847,-0.06140552218873742,-0.035391731308708214,-1.3065922636265188,-0.49851175880555043
3877,-1.0244961244665394,-0.9076112903828477,-0.9721984106551134,-0.03300528651348647,-0.02214451749578092,-0.06470328506632352,-0.043691285211645746,-0.11046471146560166,-0.019152524379814635,-0.018830542325540725,-0.07162451320478763,-0.02969135424035304,1.5680273129105309,0.9076112903828494
3879,-1.0244961244665394,-1.2239889764502376,0.04495689949320885,-0.03373001155094123,-0.022094616285159505,-0.03849240631508515,-0.03743159794085124,-0.10947456169726913,-0.019183640235047997,-0.024691444793469578,-0.09931084510896114,-0.029784039064232295,-0.6635285737026142,1.2239889764502394
3881,-1.0244961244665394,1.0961140547106216,-0.6112723328605474,-0.032942266945012136,-0.019093161881348575,-0.049127697570820965,-0.043434711842320645,-0.1012483518978351,-0.011506077087328067,-0.0010910224554458183,-0.06596201237537605,-0.03163247476528606,0.8986386282959797,-1.0961140547106203
3882,-1.0244961244665394,-0.7669989854640077,-0.38159210153673273,-0.03398208982483853,-0.022132674825348198,-0.0645190051334418,-0.04259704079635058,-0.10802689444977602,-0.01916326029676615,-0.029760008376115244,-0.079861370472698,-0.030469414174967124,0.6507908812391984,0.7669989854640095
3883,-1.0244961244665394,-1.1536828239908177,0.9308663631707798,-0.034706814862293295,-0.022123320764293204,-0.0673631291573606,-0.04414819669126578,-0.11665144036290703,-0.01908517517281401,-0.02378182728013645,-0.08283516578241451,-0.031145924971744187,1.6089258565381501,1.1536828239908195
3884,-1.0244961244665394,-0.8021520616937177,,-0.03578865078776925,-0.022100383074632204,-0.058520544646352896,-0.043194540423546014,-0.10776968313064596,-0.019122665149597717,-0.027409059175083225,-0.0856737082705636,-0.034006896791247916,0.2125764252245654,0.8021520616937194
3885,-1.0244961244665394,0.4282056063461318,,-0.03214401907767066,-0.020403889039864995,-0.03388983160384694,-0.037535867483636326,-0.06953738293800803,-0.016877100537181614,-0.016616050805679062,-0.06415602552666488,-0.02847409683244946,-0.5143983688217618,-0.4282056063461304
3888,-1.0244961244665394,1.3421855883185916,-1.7924849510973087,-0.02677685249594047,-0.015509426747868206,-0.0006797177368049794,-0.037981063284291745,-0.04532423774114048,-0.007847245113099473,0.033665124172962343,-0.02423853054251465,-0.025087929871936622,-0.07853675855366309,-1.3421855883185903
3893,-1.0244961244665394,-0.9076112903828477,0.3402600540523992,-0.03438121375850928,-0.021862018931252693,-0.0679357674993197,-0.04421614762926056,-0.11637032887695516,-0.018279417588923354,-0.025090999865441083,-0.08242873342459785,-0.03143204685008359,1.595975925154003,0.9076112903828494
3895,-1.0244961244665394,2.0804001891425012,-0.7753296409489865,-0.036292807335563865,-0.020981339602946007,0.4081077992183391,-0.02191886742380276,0.01286583985089907,-0.01888393537946972,0.04994917036073979,-0.08745600197653987,-0.03425172038949346,-1.7439833981098019,-2.0804001891425004
3901,-0.848686041840953,1.3773386645483015,,-0.034328697451447336,-0.021981960154190225,0.35828716910505076,-0.02258900426057882,-0.10895217233673504,-0.01923089920259717,0.04186900750667946,-0.11331148597062415,-0.03418148583734234,-1.7297753220812064,-1.3773386645483003
3907,-0.848686041840953,0.46335868257584184,-1.7924849510973087,-0.027858688421416422,-0.021999867873284083,-0.014487793836074946,-0.031967405271754186,-0.04697562545821004,-0.019066169169584094,-0.0049598875588917745,-0.05192836342175891,-0.02202365489008661,-0.6605185358022961,-0.46335868257584045
3908,-0.848686041840953,-0.9779174428422677,,-0.035358017069861344,-0.016786238126968226,-0.03791349221571072,-0.04093341438337506,-0.09478847823685177,-0.013285020814379106,-0.028176071644600512,-0.09125718655931969,-0.035702955270670016,-0.8114681569888795,0.9779174428422694
3909,-0.848686041840953,-0.7669989854640077,-1.562804719773494,-0.032228045168969766,-0.02000214749051425,-0.06315474048160752,-0.044905029552379995,-0.1135899428033501,-0.012836931043075046,-0.017492639721886652,-0.07902761899265304,-0.03433862926360252,1.4301244820436747,0.7669989854640095
3910,-0.848686041840953,-0.8373051379234278,1.3574153642007214,-0.03864553789193874,-0.0205881773826986,-0.043160623564044924,-0.04296959938742538,-0.09072886418668835,-0.017308121235337526,-0.028224844670412294,-0.08487345658497104,-0.03754857714999666,-0.6517853733890646,0.8373051379234294
3911,-0.848686041840953,-0.41546822316690785,1.3574153642007214,-0.036376833426862966,-0.019805437097645314,-0.06726805037469828,-0.04494837756454908,-0.11335207923831389,-0.013413525418728697,-0.03192268888042191,-0.08526930325400559,-0.03615317263805056,0.8393857015182102,0.41546822316690946
3917,-0.848686041840953,-0.9427643666125577,1.1605465944945945,-0.036723441053471764,-0.017566402402314444,-0.03556276620107806,-0.04146882091205803,-0.0828782284373115,-0.014318338739965672,-0.027660161644610243,-0.08429095442029168,-0.036648745469580316,-0.854860478539028,0.9427643666125594
3918,-0.848686041840953,-0.9076112903828477,0.537128823758526,-0.035011409443252546,-0.02004038001522953,-0.06933157057288145,-0.04524947051393972,-0.10074758649775886,-0.012844108989329391,-0.028971760900360972,-0.05477331246209578,-0.03534878866468841,1.4899374687561422,0.9076112903828494
3923,-0.848686041840953,0.4282056063461318,0.07776836111089666,-0.0338350441650651,-0.02198381848699936,-0.04736752744521491,-0.041486394430504954,-0.09488180269777508,-0.018967686399078303,-0.022064238975579874,-0.07888597575072634,-0.032736987320540305,-0.2067064438920565,-0.4282056063461304
3924,-0.848686041840953,-0.8021520616937177,0.30744859243471134,-0.03595670297036745,-0.022182911169490546,0.0036021451911027714,-0.034980677901453504,0.10440347877846934,-0.019298649536405865,-0.01954419648955801,-0.009190624669278932,-0.033545384077457024,-1.2571546665964428,0.8021520616937194
3925,-0.848686041840953,-0.3100089944777779,0.7668090550823408,-0.033740514812353614,-0.018862911574995724,-0.059486378519638713,-0.04376509398912283,-0.09551231186059832,-0.010824839805530269,-0.01776731389226364,-0.05637204044676794,-0.032435559005130496,0.9360418319194215,0.31000899447777946
3926,-0.848686041840953,-0.9076112903828477,-0.11910040859523022,-0.03428668440579778,-0.022016116321609245,-0.06476089201885313,-0.04332809916374264,-0.11520377311541395,-0.01887394942068802,-0.02848232022839443,-0.08861950613260929,-0.03181524707999865,0.7859422028644218,0.9076112903828494
3927,-0.848686041840953,1.8694817317642414,-1.4971817965381184,-0.03198647015648484,-0.013959791011662634,0.043598956984570725,-0.034444099804874076,-0.07293348283307045,-0.013020003713686468,0.0015826814083158664,-0.08984088567553793,-0.032849865349157424,-1.2384935249773976,-1.8694817317642403
3932,-0.848686041840953,-0.8021520616937177,,-0.03510593879596404,-0.02210514891517178,-0.06722202751254948,-0.04323320216412925,-0.10243311731028817,-0.019090503194348907,-0.03255385898559686,-0.06987129885110739,-0.03160379081845511,0.7743325886252489,0.8021520616937194
3933,-0.848686041840953,-0.7318459092342977,-1.4643703349204304,-0.033477933277043924,-0.022049132575055353,-0.03178708359437258,-0.041198188727975385,-0.09174063791547873,-0.019038335630762123,0.0031788695635941505,-0.06942152552539374,-0.030382797917662928,0.08102511309496892,0.7318459092342994
3936,-0.848686041840953,1.3773386645483015,,-0.03148231360869023,-0.01999340693822273,-0.042767335713884025,-0.04386819196401145,-0.09583211885473791,-0.012517013392821769,0.026244482017200855,-0.04367332914475725,-0.0302148690467151,1.5931183414560226,-1.3773386645483003
3938,-0.848686041840953,-0.7669989854640077,1.062112209641531,-0.036124755152965655,-0.01953567041657801,-0.06390473676719373,-0.044552387615545044,-0.09677219208306281,-0.013862590026209374,-0.032904278123228825,-0.07025926557507144,-0.036669929091580226,0.3281004830803732,0.7669989854640095
3939,-0.848686041840953,-0.5560805280857478,0.9308663631707798,-0.03681797040618326,-0.022026862852427553,-0.0553253859486929,-0.04102245354350614,-0.1326213042126107,-0.019104977807955437,-0.03907131326108087,-0.11686822353777529,-0.035089646420419035,-0.6997300722621396,0.5560805280857495
3940,-0.848686041840953,-0.8724582141531377,,-0.03385605068788988,-0.02202021553060452,-0.04321179897112652,-0.03812868083924591,-0.09667659141577556,-0.01906925410207851,-0.024798045219589625,-0.08654863175979638,-0.029321283607267924,-0.5065093306517178,0.8724582141531394
3942,-0.848686041840953,0.3930525301164218,0.8324319783177163,-0.0350534224889021,-0.02097591276959306,-0.009743213524774232,-0.033294791698445216,-0.05345484687328722,-0.018391736926649745,-0.02599118734700708,-0.08134898626318264,-0.03205045009752485,-1.2533382532984987,-0.39305253011642044
3944,-0.848686041840953,1.0609609784809115,,-0.03326786804879616,-0.011538587616969395,0.012597953963835142,-0.03398015891787527,-0.01456472304145825,-0.012331654359629253,-0.021272948333087308,-0.07064078356376365,-0.03418557530734821,-1.3713415833005962,-1.0609609784809104
3947,-0.848686041840953,-0.7669989854640077,0.4058829772877748,-0.03636633016545058,-0.01886108306810543,-0.05134647689169888,-0.04335153052167187,-0.06803850104732533,-0.01415404326008294,-0.027805885899600605,-0.05507044696004458,-0.03650304917495924,-0.28401382792404284,0.7669989854640095
3948,-0.848686041840953,0.7445832924135217,-1.6612391046265573,-0.03136677773315396,-0.01623545267727154,-0.025059054287069307,-0.03982159644963297,-0.07420246788099089,-0.010305822182530773,-0.002370178494192673,-0.06223687957473751,-0.030591984943326524,-0.32709057359498916,-0.7445832924135204
3950,-0.9418653856325138,-0.41546822316690785,0.6027517469939017,-0.034748827907942856,-0.018040662779773745,-0.05860365467682532,-0.04303052091804138,-0.1076444917806269,-0.012332476769479175,-0.032704817114423676,-0.09025351606152603,-0.03518451371188654,-0.12148980035097255,0.41546822316690946
3952,-0.9418653856325138,-0.6966928330045877,0.47150590052315045,-0.03516895836443837,-0.018006982788342632,-0.044073512585927316,-0.04226783021744486,-0.08967156633061833,-0.013097291123873873,-0.022163750203281655,-0.07732351459202885,-0.03499707451785862,-0.36077692678772205,0.6966928330045894
3953,-0.9418653856325138,0.2524402251975819,1.423038287436097,-0.040693673867354375,-0.021850125363853983,-0.03849722612755308,-0.04282315340036768,-0.027888496993031864,-0.01911374532095157,-0.0463784350601821,-0.08207210200381893,-0.04134687229294111,-1.483767142576784,-0.25244022519758047
3955,-1.0244961244665394,0.32274637765700187,0.27463713081702357,-0.03509543553455165,-0.019469496273668205,-0.037698143148508646,-0.040893581074895366,-0.07462356605832772,-0.015809788662238384,-0.022448550946148078,-0.07114117769196995,-0.034279270103240195,-0.6042043828682251,-0.3227463776570004
3957,-0.9418653856325138,0.46335868257584184,0.47150590052315045,-0.03448624637263316,-0.014200026026608208,-0.038657103115265996,-0.03880116081181489,-0.05816317973718574,-0.012080837062251656,-0.035461390849565434,-0.07625699509339294,-0.035183218700300375,-1.0671736292789402,-0.46335868257584045
3959,-1.0244961244665394,1.0258079022512017,-1.2346901035966158,-0.03216502560049544,-0.01173849057025583,0.03540521424321228,-0.0329960418848475,-0.060704564142572595,-0.011232023160026418,-0.0018430758588680982,-0.0837194183069466,-0.031435003794996294,-1.2748766351445593,-1.0258079022512003
3961,-1.0244961244665394,0.4985117588055518,-1.4315588733027427,-0.03004336679519309,-0.02203105450693248,-0.0358468427937106,-0.03712933342356414,-0.05922730621234772,-0.019038731610829383,-0.0087688847451969,-0.04234004208979633,-0.0243450017087899,-0.16981376332044473,-0.49851175880555043
3962,-1.0244961244665394,0.3930525301164218,0.30744859243471134,-0.034507252895457925,-0.01681257560040824,-0.039540621284715166,-0.040253905003427314,-0.08744429840346112,-0.01275592724033449,-0.02610031463166884,-0.08317509267643274,-0.03392330787489863,-0.684883443151115,-0.39305253011642044
3966,-1.0244961244665394,1.6585632743859813,-1.7596734894796209,-0.02930813849632594,-0.011167049410464975,0.2528647630804314,-0.020270471393481246,0.03793825295017015,-0.012781914163490294,0.0686543116440014,-0.05628837981942118,-0.025913732051928755,-1.4480684587517858,-1.6585632743859804
3969,-1.0244961244665394,2.010094036683081,-0.18472333183060585,-0.036408343211100126,-0.02155901623462084,0.12361372927777048,-0.03154915553271738,-0.03443372839266453,-0.01897542710430709,0.008384227557939564,-0.08680834089048128,-0.03484521483167762,-1.5325370293888942,-2.01009403668308
3970,-1.0244961244665394,1.3070325120888815,-1.4971817965381184,-0.029927830919656825,-0.021559334600336655,0.08835241400698154,-0.026663717404472372,-0.02329056013778651,-0.018915336374264496,0.007202762887537703,-0.07671235262920431,-0.02961812679777684,-1.416913804356274,-1.3070325120888804
3972,-1.0244961244665394,1.1664202071700416,-1.7596734894796209,-0.02712346012254927,-0.019552361950443804,-0.051827181061285,-0.043956059556246076,-0.10028779281223434,-0.012052523019343392,-0.00018838681615927574,-0.059468892328521046,-0.032077324549993284,1.1795521297384093,-1.1664202071700402
3974,-1.0244961244665394,0.7094302161838117,-0.5456494096251718,-0.03312082238902274,-0.006213410343861769,0.05042671563580823,-0.02760214328953814,-0.023696862973757435,-0.01233594177112357,-0.02478132731250441,-0.08929868400620286,-0.03449561892726108,-1.6378169858299867,-0.7094302161838104
3975,-1.0244961244665394,1.0961140547106216,-1.3003130268319916,-0.0314192940402159,-0.01929754139343933,-0.04023770349184267,-0.04315705025085924,-0.10240807904028436,-0.01223226203968309,0.011426698111951872,-0.06924736994580973,-0.031236189122429422,0.8093005835404264,-1.0961140547106203
3977,-0.848686041840953,0.5688179112649718,0.27463713081702357,-0.03615626493720282,-0.016697711386924784,-0.020841039449543696,-0.03999616006620575,-0.07574345958940727,-0.014166518954020295,-0.023430007386563877,-0.08483487205138987,-0.036133418614865256,-1.0289924954764407,-0.5688179112649704
3979,-0.848686041840953,0.4282056063461318,1.0293007480238432,-0.03766873458058667,-0.019340684733434036,-0.022537296092260063,-0.04229829098275286,-0.061739099935002796,-0.0162509621728632,-0.018670532492863403,-0.07065885393336759,-0.03771674726926603,-0.8634432819170161,-0.4282056063461304
3981,-0.848686041840953,1.3070325120888815,-1.4643703349204304,-0.030284941807678017,-0.00845511549764272,0.05145411655494828,-0.02943096077591475,-0.03323530574202757,-0.011143138366976425,-0.009985368780875196,-0.08191980839963436,-0.032060153114824304,-1.4450507034281026,-1.3070325120888804
3982,-0.848686041840953,1.0609609784809115,-0.5456494096251718,-0.03357246262975541,-0.015416102486520642,0.011616364342848915,-0.03522084932022814,-0.032920051160615936,-0.013723612537796843,-0.010635849430350966,-0.06733973407049558,-0.032650528917291484,-1.1650038970829912,-1.0609609784809104
3983,-0.848686041840953,0.8500425211026517,,-0.03588318014048074,-0.000282795111886751,0.2621447926939747,-0.0119324226743638,0.22221992017822162,-0.01754356511958602,-0.045906896695215214,-0.10160422416113955,-0.041334818745944496,-2.0718577195865677,-0.8500425211026504
3984,-0.848686041840953,0.8851955973323616,,-0.03419215505308629,-0.007769955231909279,0.4404812678806789,-0.009202669475608197,0.2565064166388953,-0.016010235856637522,0.015306167725810116,-0.06433943706335264,-0.03452000297502369,-1.891170845384928,-0.8851955973323604
3987,-0.848686041840953,1.2367263596294615,0.6027517469939017,-0.03415014200743674,-0.016711925292099385,-0.05856317286803647,-0.04191401671271345,-0.03650393808070695,-0.011399423326609592,-0.0371515674808972,-0.03152109471471377,-0.034677760194702714,-0.410292839598595,-1.2367263596294604
3989,-0.848686041840953,1.2367263596294615,-0.48002648638979617,-0.03389806373353944,-0.0158861019124397,0.19231100682688262,-0.015197582401802376,-0.032895012890612134,-0.01709325349208455,0.0004108939200393598,-0.09712804652610832,-0.03150058919647659,-1.7418038336385422,-1.2367263596294604
3992,-0.9418653856325138,0.46335868257584184,,-0.032658678886877665,0.0029278375866141344,0.022674681653206543,-0.02133776974715779,0.08822875635600722,-0.010067405774383644,-0.03776979728680393,-0.06879297948449639,-0.033454060305100675,-1.7213161925886267,-0.46335868257584045
3994,-0.9418653856325138,0.006368691589611988,-1.4971817965381184,-0.032595659318403344,-0.0008393434929770855,0.141683521642697,-0.018485001919273717,0.11777050065095862,-0.012341368846174934,-0.015106380591627158,-0.06859999271000952,-0.03365635710096028,-1.7919738489544592,-0.006368691589610491
3995,-0.9418653856325138,-1.0482235953016876,-0.020666023742166775,-0.032658678886877665,-0.019036417848167425,-0.06868412704890822,-0.044374309295282875,-0.10666117063138632,-0.010150711146737504,-0.028923370034435743,-0.06743441119656163,-0.032759950270179666,1.3670527490629805,1.0482235953016894
3999,-1.0244961244665394,0.9203486735620716,-1.4315588733027427,-0.03068406574134875,-0.02180307690591797,0.056586655227044924,-0.019756153086934587,-0.0015436845362943583,-0.01907654940064533,-0.008382612157329208,-0.0707485869605583,-0.02562670250288237,-1.4503762716952644,-0.9203486735620704
4001,-1.0244961244665394,-1.0482235953016876,1.1277351328769067,-0.03520046814867553,-0.021517316409743095,-0.07456734285799316,-0.04483356391069584,-0.11406339372705854,-0.017276389141092675,-0.03938902267416812,-0.07926814621106999,-0.033932689263500494,1.486339700773962,1.0482235953016894
4003,-1.0244961244665394,1.2367263596294615,-1.4971817965381184,-0.03304729955913602,-0.01329828299634736,0.053950423601158946,-0.03336625734012937,-0.025811458685897515,-0.012843231101504978,0.0033650016947455452,-0.0702988948727683,-0.032524670027262295,-1.2835173787968461,-1.2367263596294604
4006,-1.0244961244665394,0.4985117588055518,-1.6284276430088696,-0.030621046172874422,0.02534328765064692,0.20009562134478176,0.006426046263189984,-0.09558856477379173,-0.008397168106193762,-0.020883168830359282,-0.11359759686773538,-0.030377711204514553,-1.8900578813788858,-0.49851175880555043
4007,-1.0244961244665394,0.7445832924135217,1.1277351328769067,-0.03857201506205203,-0.020003486763302915,-0.028136494931292874,-0.04313713359661939,-0.07844190223390894,-0.017100473243246626,-0.025131562693790237,-0.08385141214239969,-0.03909570752387126,-0.9412278542065483,-0.7445832924135204
4008,-0.848686041840953,0.7797363686432317,-0.11910040859523022,-0.03417114853026152,-0.015768397633415424,-0.030855074957269274,-0.039723184746330194,-0.06212605501687988,-0.011941385831776053,-0.021754523782493235,-0.06751252096075726,-0.03385369892701323,-0.7715453920551778,-0.7797363686432304
4010,-0.848686041840953,1.3773386645483015,-1.7924849510973087,-0.030368967898977115,-0.009991913030631886,0.07417756287274237,-0.02957154892349015,0.03924138109355033,-0.012318215905177827,-0.0033424595562797648,-0.05785167578517902,-0.03260696844029789,-1.4712343117826698,-1.3773386645483003
